계수,이름,단위 비율,도면 리비전 번호,도면층,마지막 파일 저장자,블록 단위,색상,선가중치,선종류,선종류 축척,위치 X,위치 Y,위치 Z,작성자,제목,주석,주제,총 편집 시간,축척 X,축척 Y,축척 Z,키워드,파일 수정,파일 액세스됨,파일 위치,파일 이름,파일 작성됨,파일 크기,플롯 스타일,하이퍼링크,하이퍼링크 기본,회전,EdgeStyleId,FaceStyleId,VisualStyleId,값,기울기,높이,두께,스타일,폭 비율,각도,길이,끝 X,끝 Y,끝 Z,델타 X,델타 Y,델타 Z,시작 X,시작 Y,시작 Z,재료,내용,위치 X1,위치 Y1,위치 Z1,폭,ContentsRTF,ShowBorders,단축 반지름,단축 벡터 X,단축 벡터 Y,단축 벡터 Z,면적,반지름 비율,시작 각도,장축 반지름,장축 벡터 X,장축 벡터 Y,장축 벡터 Z,중심점 X,중심점 Y,중심점 Z,닫기,전역 폭,각도1,간격,연관,원점 X,원점 Y,유형,이중,축척,패턴 이름,BackgroundColor,반지름,전체 각도
1,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,260,7000.0000,107736.8136,47521.8616,0.0000,-1220.8014,-6892.7240,0.0000,108957.6150,54414.5856,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,5200.0000,113433.1723,47000.4244,0.0000,5120.3092,-906.8810,0.0000,108312.8631,47907.3054,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,호,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,2324.7786,,,,,,,,,,ByLayer,,,,,,,,,,,,625136.1500,,80,,,,,116047.2739,53158.9041,0.0000,,,,,,,,,,,,,1480.0000,90
1,호,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,1570.7963,,,,,,,,,,ByLayer,,,,,,,,,,,,285398.1693,,80,,,,,116047.2739,53158.9041,0.0000,,,,,,,,,,,,,1000.0000,90
1,호,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,2356.1945,,,,,,,,,,ByLayer,,,,,,,,,,,,642145.8809,,80,,,,,116047.2739,53158.9041,0.0000,,,,,,,,,,,,,1500.0000,90
1,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,6200.0000,113841.7977,46440.5804,0.0000,6104.9841,-1081.2812,0.0000,107736.8136,47521.8616,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,호,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,1570.7963,,,,,,,,,,ByLayer,,,,,,,,,,,,285398.1575,,350,,,,,107972.9401,54588.9858,0.0000,,,,,,,,,,,,,1000.0000,90
1,호,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,2356.1945,,,,,,,,,,ByLayer,,,,,,,,,,,,642145.8544,,350,,,,,107972.9401,54588.9858,0.0000,,,,,,,,,,,,,1500.0000,90
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,6500.0000,122705.7728,53482.6216,0.0000,6400.3866,-1133.6013,0.0000,116305.3862,54616.2229,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,6500.0000,122622.0607,53009.9777,0.0000,6400.3865,-1133.6013,0.0000,116221.6741,54143.5790,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,6500.0000,122709.2608,53502.3151,0.0000,6400.3866,-1133.6013,0.0000,116308.8742,54635.9164,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,호,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,2324.7785,,,,,,,,,,ByLayer,,,,,,,,,,,,625136.1242,,350,,,,,107972.9401,54588.9858,0.0000,,,,,,,,,,,,,1480.0000,90
1,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,260,6200.0000,101254.6163,56794.4620,0.0000,-1081.2812,-6104.9841,0.0000,102335.8976,62899.4461,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,260,5200.0000,101834.1539,57199.5994,0.0000,-906.8810,-5120.3092,0.0000,102741.0349,62319.9086,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,21200.0000,123619.6298,58642.3179,0.0000,20875.1069,-3697.2843,0.0000,102744.5229,62339.6021,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,6500.0000,108231.0524,56046.3046,0.0000,6400.3866,-1133.6013,0.0000,101830.6659,57179.9059,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,21700.0000,123703.3419,59114.9618,0.0000,21367.4444,-3784.4844,0.0000,102335.8976,62899.4461,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,7000.0000,108147.3403,55573.6606,0.0000,6892.7240,-1220.8014,0.0000,101254.6163,56794.4620,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,6500.0000,108234.5404,56065.9981,0.0000,6400.3866,-1133.6013,0.0000,101834.1539,57199.5994,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,350,21200.0000,123616.1418,58622.6244,0.0000,20875.1069,-3697.2843,0.0000,102741.0349,62319.9086,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,선,,,TSZ-1,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,260,5200.0000,101814.4604,57203.0874,0.0000,-906.8810,-5120.3092,0.0000,102721.3414,62323.3966,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,점,,,0,joobs,,ByBlock,도면층별,ByLayer,1.0000,92334.2887,69588.0798,0.0000,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,선,,,0,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,81,5953.8828,110968.8215,100682.6672,0.0000,938.4339,5879.4611,0.0000,110030.3876,94803.2061,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,해치,,,0,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0000,False,0.0000,0.0000,미리 정의,False,1.0000,SOLID,,,
2,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,270,2600.0000,115934.2887,75588.0798,0.0000,0.0000,-2600.0000,0.0000,115934.2887,78188.0798,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,90,2600.0000,98734.2887,79188.0798,0.0000,0.0000,2600.0000,0.0000,98734.2887,76588.0798,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,270,2600.0000,107834.2887,75588.0798,0.0000,0.0000,-2600.0000,0.0000,107834.2887,78188.0798,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,선,,,TSZ,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,90,2600.0000,106834.2887,79188.0798,0.0000,0.0000,2600.0000,0.0000,106834.2887,76588.0798,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,선,,,0,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,0,6133.9370,65224.3640,31192.5338,0.0000,6133.9370,0.0000,0.0000,59090.4271,31192.5338,0.0000,ByLayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,폴리선,,,PAINT,joobs,,ByLayer,ByLayer,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByLayer,,,,(0),(0),(0),,,,0.0000,,,,3500.0000,,,,,,,,,,ByLayer,,,,,,,,,,,,0.0000,,,,,,,,,,False,300.0000,,,,,,,,,,,,
13,폴리선,,,PAINT,joobs,,ByBlock,도면층별,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByBlock,,,,(0),(0),(0),,,,0.0000,,,,2000.0000,,,,,,,,,,ByLayer,,,,,,,,,,,,0.0000,,,,,,,,,,False,500.0000,,,,,,,,,,,,
28,폴리선,,,PAINT,joobs,,ByLayer,ByLayer,ByLayer,1.0000,,,,,,,,89,,,,,2026-06-16 오후 8:20:10,2026-06-16 오후 8:20:10,C:\Users\joobs\Downloads,옥천학원수정.dwg,2026-06-16 오후 8:15:29,43832,ByLayer,,,,(0),(0),(0),,,,0.0000,,,,2000.0000,,,,,,,,,,ByLayer,,,,,,,,,,,,0.0000,,,,,,,,,,False,500.0000,,,,,,,,,,,,
